Date,Open,High,Low,Close,Adj Close,Volume
2019-03-29,4475.91,4497.59,4462.71,4493.19,4493.19,0
2019-04-01,4554.98,4598.28,4536.01,4594.98,4594.98,0
2019-04-02,4596.77,4616.38,4580.43,4610.92,4610.92,0
2019-04-03,4660.3,4720.79,4657.64,4688.71,4688.71,0
2019-04-04,4683.3,4705.18,4633.88,4665.77,4665.77,0
2019-04-05,4690.49,4702.55,4674.01,4701.34,4701.34,0
2019-04-08,4692.85,4718.69,4665.21,4717.32,4717.32,0
2019-04-09,4707.08,4711.65,4682.78,4691.03,4691.03,0
2019-04-10,4694.05,4728.92,4690.55,4722.58,4722.58,0
2019-04-11,4729.88,4742.66,4710.83,4719.14,4719.14,0
2019-04-12,4756.36,4766.14,4736.94,4766.14,4766.14,0
2019-04-15,4766.59,4768.44,4721.21,4749.9,4749.9,0
2019-04-16,4772.36,4810.47,4769.29,4809.8,4809.8,0
2019-04-17,4862.51,4870.26,4802.35,4820.6,4820.6,0
2019-04-18,4814.6,4815.43,4774.98,4813.08,4813.08,0
2019-04-22,4795.93,4817.8,4785.47,4814.44,4814.44,0
2019-04-23,4834.54,4881.49,4832.99,4871.51,4871.51,0
2019-04-24,4874.99,4917.58,4871.33,4880.48,4880.48,0
2019-04-25,4891.15,4894.02,4807.35,4848.49,4848.49,0
2019-04-26,4795.53,4845.16,4760.28,4844.76,4844.76,0
2019-04-29,4841.84,4862.86,4830.27,4843.09,4843.09,0
2019-04-30,4835.67,4871.5,4814.96,4867.45,4867.45,0
2019-05-01,4905.25,4919.31,4822.01,4822.67,4822.67,0
2019-05-02,4821.26,4886.81,4799.38,4832.0,4832.0,0
2019-05-03,4841.09,4864.31,4819.99,4862.38,4862.38,0
2019-05-06,4711.33,4808.79,4709.88,4802.2,4802.2,0
2019-05-07,4734.07,4750.6,4637.02,4681.5,4681.5,0
2019-05-08,4653.14,4700.12,4641.35,4659.45,4659.45,0
2019-05-09,4585.82,4648.74,4535.14,4631.5,4631.5,0
2019-05-10,4589.12,4651.09,4523.61,4630.48,4630.48,0
2019-05-13,4490.78,4524.8,4422.03,4434.77,4434.77,0
2019-05-14,4470.65,4546.61,4465.89,4521.76,4521.76,0
2019-05-15,4484.42,4593.27,4482.96,4574.65,4574.65,0
2019-05-16,4552.68,4620.12,4546.55,4586.11,4586.11,0
2019-05-17,4523.25,4593.83,4502.37,4511.41,4511.41,0
2019-05-20,4408.05,4429.01,4359.62,4380.02,4380.02,0
2019-05-21,4450.0,4471.29,4432.01,4459.25,4459.25,0
2019-05-22,4410.81,4439.88,4406.52,4415.93,4415.93,0
2019-05-23,4338.02,4343.55,4299.17,4337.08,4337.08,0
2019-05-24,4363.88,4383.05,4323.43,4326.57,4326.57,0
2019-05-28,4344.17,4369.7,4305.7,4307.41,4307.41,0
2019-05-29,4263.54,4306.38,4252.72,4283.21,4283.21,0
2019-05-30,4295.2,4328.79,4277.23,4307.41,4307.41,0
2019-05-31,4247.3,4287.28,4236.71,4237.28,4237.28,0
2019-06-03,4255.18,4264.98,4145.45,4170.02,4170.02,0
2019-06-04,4230.68,4322.79,4199.29,4320.98,4320.98,0
2019-06-05,4359.99,4372.12,4279.17,4329.21,4329.21,0
2019-06-06,4338.55,4388.83,4321.69,4375.45,4375.45,0
2019-06-07,4398.04,4453.16,4390.15,4435.8,4435.8,0
2019-06-10,4485.72,4559.51,4485.48,4515.88,4515.88,0
2019-06-11,4575.91,4580.52,4495.7,4517.51,4517.51,0
2019-06-12,4487.38,4491.44,4454.86,4460.17,4460.17,0
2019-06-13,4478.9,4491.66,4460.06,4475.38,4475.38,0
2019-06-14,4406.04,4424.22,4389.79,4408.86,4408.86,0
2019-06-17,4419.07,4431.28,4395.94,4399.4,4399.4,0
2019-06-18,4455.8,4551.53,4446.76,4517.64,4517.64,0
2019-06-19,4540.6,4561.02,4515.98,4546.38,4546.38,0
2019-06-20,4635.58,4639.59,4571.06,4605.66,4605.66,0
2019-06-21,4590.75,4617.94,4576.12,4582.63,4582.63,0
2019-06-24,4592.85,4601.59,4576.42,4581.64,4581.64,0
2019-06-25,4586.91,4588.5,4501.04,4502.13,4502.13,0
2019-06-26,4575.17,4612.51,4575.1,4585.47,4585.47,0
2019-06-27,4610.87,4647.41,4606.03,4635.1,4635.1,0
2019-06-28,4667.95,4675.9,4635.81,4660.72,4660.72,0
2019-07-01,4814.3,4827.81,4736.92,4766.31,4766.31,362000
2019-07-02,4753.73,4758.42,4720.25,4747.96,4747.96,231800
2019-07-03,4768.48,4768.48,4768.48,4768.48,4768.48,194500
2019-07-05,4729.66,4763.38,4700.85,4757.68,4757.68,204900
2019-07-08,4722.86,4757.68,4709.86,4734.41,4734.41,254300
2019-07-09,4704.75,4771.74,4704.7,4767.52,4767.52,269400
2019-07-10,4804.3,4850.86,4793.79,4812.35,4812.35,309600
2019-07-11,4826.71,4835.42,4795.43,4823.99,4823.99,274200
2019-07-12,4839.0,4880.84,4836.96,4879.65,4879.65,257500
2019-07-15,4874.35,4888.5,4855.76,4876.39,4876.39,273500
2019-07-16,4857.29,4857.29,4810.04,4822.5,4822.5,266500
2019-07-17,4837.99,4855.87,4819.9,4820.15,4820.15,222300
2019-07-18,4812.64,4880.02,4812.25,4868.73,4868.73,261100
2019-07-19,4883.89,4894.32,4835.08,4836.33,4836.33,297400
2019-07-22,4866.72,4917.52,4866.72,4906.49,4906.49,0
2019-07-23,4923.34,4948.95,4900.77,4948.62,4948.62,241800
2019-07-24,4956.97,5033.05,4955.98,5026.65,5026.65,295100
2019-07-25,4989.89,4990.57,4954.21,4961.36,4961.36,274900
2019-07-26,4992.14,5000.26,4971.0,4971.76,4971.76,248800
2019-07-29,4963.93,4967.19,4903.06,4952.96,4952.96,227800
2019-07-30,4906.71,4952.87,4905.21,4937.59,4937.59,226900
2019-07-31,4917.31,4918.67,4765.01,4811.69,4811.69,422100
2019-08-01,4821.15,4924.92,4726.34,4762.81,4762.81,425800
2019-08-02,4695.55,4712.99,4629.25,4655.56,4655.56,356000
2019-08-05,4525.94,4534.65,4434.46,4469.97,4469.97,427900
2019-08-06,4530.69,4562.89,4481.23,4531.81,4531.81,317500
2019-08-07,4480.18,4563.46,4470.76,4550.56,4550.56,321600
2019-08-08,4607.55,4698.96,4589.67,4697.93,4697.93,410800
2019-08-09,4660.71,4668.9,4598.87,4632.22,4632.22,360200
2019-08-12,4598.51,4612.03,4540.8,4563.88,4563.88,0
2019-08-13,4563.88,4717.5,4545.16,4691.09,4691.09,380000
2019-08-14,4585.95,4613.0,4522.52,4545.62,4545.62,390100
2019-08-15,4550.69,4566.95,4496.01,4532.78,4532.78,327000
2019-08-16,4572.37,4632.58,4572.37,4623.81,4623.81,0
2019-08-19,4712.44,4725.2,4674.64,4700.18,4700.18,0
2019-08-20,4690.71,4705.83,4660.14,4665.59,4665.59,0
2019-08-21,4710.97,4728.42,4691.95,4707.48,4707.48,0
2019-08-22,4718.98,4729.64,4663.02,4704.5,4704.5,0
2019-08-23,4669.02,4715.87,4532.34,4544.77,4544.77,0
2019-08-26,4600.77,4605.18,4572.11,4595.86,4595.86,0
2019-08-27,4631.84,4643.25,4558.4,4581.85,4581.85,0
2019-08-28,4547.07,4594.55,4516.43,4586.79,4586.79,213600
2019-08-29,4654.85,4699.62,4652.2,4678.04,4678.04,220300
2019-08-30,4715.39,4721.8,4663.66,4693.41,4693.41,227700
2019-09-03,4652.07,4675.63,4613.57,4636.64,4636.64,215400
2019-09-04,4705.54,4733.32,4704.25,4728.99,4728.99,236300
2019-09-05,4812.64,4878.42,4812.64,4850.05,4850.05,311300
2019-09-06,4856.1,4879.08,4833.53,4853.44,4853.44,247400
2019-09-09,4883.44,4889.67,4833.59,4857.65,4857.65,269600
2019-09-10,4833.14,4853.68,4803.55,4852.83,4852.83,272100
2019-09-11,4866.33,4914.43,4855.11,4914.34,4914.34,289300
2019-09-12,4941.75,4969.14,4908.78,4919.54,4919.54,270000
2019-09-13,4920.92,4932.11,4894.9,4901.77,4901.77,246500
2019-09-16,4854.95,4895.81,4843.29,4880.34,4880.34,202900
2019-09-17,4870.73,4901.1,4856.48,4898.88,4898.88,195800
2019-09-18,4887.84,4897.07,4829.89,4895.12,4895.12,223500
2019-09-19,4904.62,4928.1,4873.31,4877.92,4877.92,219600
2019-09-20,4879.84,4886.55,4798.48,4817.57,4817.57,433900
2019-09-23,4810.44,4849.89,4803.98,4830.13,4830.13,209600
2019-09-24,4853.31,4860.73,4728.66,4747.31,4747.31,323300
2019-09-25,4730.01,4834.99,4697.41,4822.61,4822.61,260800
2019-09-26,4825.09,4852.14,4795.32,4836.17,4836.17,228500
2019-09-27,4821.2,4825.48,4694.39,4731.77,4731.77,307800
2019-09-30,4747.6,4786.06,4735.2,4771.68,4771.68,226100
2019-10-01,4800.04,4827.67,4707.91,4719.83,4719.83,265600
2019-10-02,4672.11,4682.0,4617.14,4646.22,4646.22,286400
2019-10-03,4648.34,4714.44,4592.78,4711.69,4711.69,263000
2019-10-04,4737.42,4789.64,4731.57,4786.63,4786.63,217500
2019-10-07,4774.02,4804.59,4763.99,4764.9,4764.9,202500
2019-10-08,4715.0,4719.54,4642.19,4642.53,4642.53,256000
2019-10-09,4701.48,4735.08,4688.74,4712.53,4712.53,183200
2019-10-10,4708.95,4778.9,4708.39,4749.27,4749.27,216500
2019-10-11,4831.75,4888.44,4826.66,4842.0,4842.0,314400
2019-10-14,4835.49,4853.02,4825.67,4844.24,4844.24,184300
2019-10-15,4862.96,4936.89,4862.02,4923.56,4923.56,233600
2019-10-16,4875.63,4891.08,4848.82,4859.83,4859.83,231900
2019-10-17,4898.25,4906.0,4841.57,4864.06,4864.06,192400
2019-10-18,4851.88,4863.49,4775.2,4808.76,4808.76,249000
2019-10-21,4850.21,4863.32,4832.89,4860.13,4860.13,0
